,ppid,trialn,timestamp_exp,timestamp_trial,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,AutoFlag
30,P01,3,167.38995750198998,4.83306755097783,-120.0,4.511274337768555,0.0,-0.008000000379979609,0.0,0.0,0.1341293824280001,0.016766172803500012,0.2800000132992864,True
31,P01,3,167.40654105318634,4.8496504984664455,-120.0,4.643942832946777,0.0,-0.008000000379979609,0.0,0.0,0.13266840957112436,0.016583551196390545,0.2800000132992864,True
32,P01,3,167.42325681638917,4.866367770938781,-120.0,4.77768087387085,0.0,-0.008000000379979609,0.0,0.0,0.13373817977890212,0.016717272472362762,0.2800000132992864,True
33,P01,3,167.43988504196219,4.883000826174111,-120.0,4.910755157470703,0.0,-0.008000000379979609,0.0,0.0,0.1330741012072849,0.016634262650910614,0.2800000132992864,True
34,P01,3,167.4565485844411,4.899659840844522,-120.0,5.044022560119629,0.0,-0.008000000379979609,0.0,0.0,0.13326728770084628,0.016658410962605785,0.2800000132992864,True
35,P01,3,167.47325468831926,4.916366850284391,-120.0,5.177673816680908,0.0,-0.008000000379979609,0.0,0.0,0.13365124585675406,0.016706405732094254,0.2800000132992864,True
36,P01,3,167.48992879568442,4.933039750234002,-120.0,5.311057090759277,0.0,-0.008000000379979609,0.0,0.0,0.13338319959689215,0.01667289994961152,0.2800000132992864,True
37,P01,3,167.50654132485485,4.949653486820012,-120.0,5.443971633911133,0.0,-0.008000000379979609,0.0,0.0,0.13291472235027868,0.01661434029378484,0.2800000132992864,True
38,P01,3,167.5232721807525,4.9663840408637725,-120.0,5.57780647277832,0.0,-0.008000000379979609,0.0,0.0,0.13383477302545546,0.016729346628181933,0.2800000132992864,True
39,P01,3,167.53988259694566,4.982993551495213,-120.0,5.7106871604919425,0.0,-0.008000000379979609,0.0,0.0,0.13288091471395092,0.01661011433924386,0.2800000132992864,True
40,P01,3,167.5565542894797,4.999666753298727,-120.0,5.8440775871276855,0.0,-0.008000000379979609,0.0,0.0,0.13339044409053713,0.01667380551131714,0.2800000132992864,True
41,P01,3,167.57321330415007,5.0163242586996555,-120.0,5.977332592010497,0.0,-0.008000000379979609,0.0,0.0,0.1332552135449987,0.016656901693124837,0.2800000132992864,True
42,P01,3,167.58988892078477,5.032999573480453,-120.0,6.110737323760986,0.0,-0.008000000379979609,0.0,0.0,0.13340493307737233,0.016675616634671542,0.2800000132992864,True
43,P01,3,167.60660860808832,5.049721071907328,-120.0,6.244511604309082,0.0,-0.008000000379979609,0.0,0.0,0.13377440224644488,0.01672180028080561,0.2800000132992864,True
44,P01,3,167.6232679246126,5.0663797847238365,-120.0,6.377774238586426,0.0,-0.008000000379979609,0.0,0.0,0.1332624580384163,0.016657807254802037,0.2800000132992864,True
45,P01,3,167.63986717221158,5.082979032322812,-120.0,6.510572910308838,0.0,-0.008000000379979609,0.0,0.0,0.1327988104542328,0.0165998513067791,0.2800000132992864,True
46,P01,3,167.6566004429404,5.099713208613338,-120.0,6.644451141357423,0.0,-0.008000000379979609,0.0,0.0,0.1338782399864158,0.016734779998301974,0.2800000132992864,True
47,P01,3,167.67318037189003,5.116292232001285,-120.0,6.777073860168457,0.0,-0.008000000379979609,0.0,0.0,0.132622527778949,0.016577815972368626,0.2800000132992864,True
48,P01,3,167.68988496649877,5.132996826609997,-120.0,6.910715579986572,0.0,-0.008000000379979609,0.0,0.0,0.13364158653189406,0.016705198316486758,0.2800000132992864,True
49,P01,3,167.70655152751655,5.1496639913355855,-120.0,7.044053077697754,0.0,-0.008000000379979609,0.0,0.0,0.1333373178047168,0.0166671647255896,0.2800000132992864,True
50,P01,3,167.72324163313826,5.166352285833909,-120.0,7.177552223205566,0.0,-0.008000000379979609,0.0,0.0,0.1334991114931654,0.016687388936645675,0.2800000132992864,True
51,P01,3,167.7399190608963,5.18301824314392,-120.0,7.310851097106934,0.0,-0.008000000379979609,0.0,0.0,0.13329868050595906,0.016662335063244882,0.2800000132992864,True
52,P01,3,167.75667557437512,5.1997481934799055,-120.0,7.44470739364624,0.0,-0.008000000379979609,0.0,0.0,0.13385650650616301,0.016732063313270373,0.2800000132992864,True
53,P01,3,167.7732965554546,5.216402680341844,-120.0,7.577957630157472,0.0,-0.008000000379979609,0.0,0.0,0.1332503838825687,0.01665629798532109,0.2800000132992864,True
54,P01,3,167.78987588069646,5.232984118560979,-120.0,7.710611343383789,0.0,-0.008000000379979609,0.0,0.0,0.13265392058406178,0.016581740073007722,0.2800000132992864,True
55,P01,3,167.8065536103084,5.2496624518807105,-120.0,7.844038009643555,0.0,-0.008000000379979609,0.0,0.0,0.1334266665580799,0.016678333319759986,0.2800000132992864,True
56,P01,3,167.8232455270535,5.266355274187475,-120.0,7.977582931518555,0.0,-0.008000000379979609,0.0,0.0,0.13354499328534075,0.016693124160667594,0.2800000132992864,True
57,P01,3,167.8399371419447,5.2830402482929335,-120.0,8.111042976379395,0.0,-0.008000000379979609,0.0,0.0,0.13346047419418028,0.01668255927427254,0.2800000132992864,True
58,P01,3,167.8566725256508,5.299765067112702,-120.0,8.244858741760254,0.0,-0.008000000379979609,0.0,0.0,0.13381545437619025,0.01672693179702378,0.2800000132992864,True
59,P01,3,167.87322015623354,5.316328394098036,-120.0,8.377363204956055,0.0,-0.008000000379979609,0.0,0.0,0.13250420105168814,0.016563025131461018,0.2800000132992864,True
60,P01,3,167.88997304746562,5.333081587184012,-120.0,8.511390686035156,0.0,-0.008000000379979609,0.0,0.0,0.1340279595190168,0.0167534949398771,0.2800000132992864,True
61,P01,3,167.9065593153471,5.34967026989662,-120.0,8.644104957580566,0.0,-0.008000000379979609,0.0,0.0,0.13271429136307233,0.016589286420384042,0.2800000132992864,True
62,P01,3,167.9232310078811,5.366341962430654,-120.0,8.77747631072998,0.0,-0.008000000379979609,0.0,0.0,0.13337112544127194,0.01667139068015899,0.2800000132992864,True
63,P01,3,167.93990300226903,5.383014258672488,-120.0,8.910857200622559,0.0,-0.008000000379979609,0.0,0.0,0.13338078476567716,0.016672598095709645,0.2800000132992864,True
64,P01,3,167.95658193929657,5.399697119800692,-120.0,9.044315338134766,0.0,-0.008000000379979609,0.0,0.0,0.13345805936319266,0.016682257420399086,0.2800000132992864,True
65,P01,3,167.97330524884683,5.416411373734063,-120.0,9.178014755249023,0.0,-0.008000000379979609,0.0,0.0,0.13369954248014435,0.016712442810018047,0.2800000132992864,True
66,P01,3,167.98994253003673,5.4330492586317405,-120.0,9.311127662658693,0.0,-0.008000000379979609,0.0,0.0,0.13311273850604266,0.016639092313255333,0.2800000132992864,True
67,P01,3,168.0065484184214,5.449657863701503,-120.0,9.443999290466307,0.0,-0.008000000379979609,0.0,0.0,0.13287125538931832,0.01660890692366479,0.2800000132992864,True
68,P01,3,168.0232255443256,5.466335291459558,-120.0,9.57741641998291,0.0,-0.008000000379979609,0.0,0.0,0.13341700723321992,0.01667712590415249,0.2800000132992864,True
69,P01,3,168.0398818423109,5.4829924950065845,-120.0,9.710680961608887,0.0,-0.008000000379979609,0.0,0.0,0.1332648728696313,0.016658109108703908,0.2800000132992864,True
70,P01,3,168.05659066287416,5.499702221131513,-120.0,9.844356536865234,0.0,-0.008000000379979609,0.0,0.0,0.1336753941684492,0.01670942427105615,0.2800000132992864,True
71,P01,3,168.07323518855756,5.516346444961016,-120.0,9.97750759124756,0.0,-0.008000000379979609,0.0,0.0,0.1331513758048004,0.01664392197560005,0.2800000132992864,True
72,P01,3,168.08988967541953,5.533000026261277,-120.0,10.11073398590088,0.0,-0.008000000379979609,0.0,0.0,0.13322623557110091,0.01665327944638761,0.2800000132992864,True
73,P01,3,168.10656710317758,5.549678661434939,-120.0,10.244170188903807,0.0,-0.008000000379979609,0.0,0.0,0.1334363258824851,0.016679540735310642,0.2800000132992864,True
74,P01,3,168.1232234011629,5.566335261274163,-120.0,10.377420425415039,0.0,-0.008000000379979609,0.0,0.0,0.1332503838827961,0.01665629798534951,0.2800000132992864,True
75,P01,3,168.13991018639175,5.583021744649101,-120.0,10.51091194152832,0.0,-0.008000000379979609,0.0,0.0,0.13349186699952045,0.016686483374940053,0.2800000132992864,True
76,P01,3,168.15654746758165,5.599659931400679,-120.0,10.64402675628662,0.0,-0.008000000379979609,0.0,0.0,0.13311515333725765,0.01663939416715721,0.2800000132992864,True
77,P01,3,168.17321523601504,5.616327397980172,-120.0,10.777359008789062,0.0,-0.008000000379979609,0.0,0.0,0.1333324881425142,0.016666561017814274,0.2800000132992864,True
78,P01,3,168.18992013247762,5.633031087027207,-120.0,10.910988807678224,0.0,-0.008000000379979609,0.0,0.0,0.13362951237604648,0.01670368904700581,0.2800000132992864,True
79,P01,3,168.20659423984284,5.649707005515778,-120.0,11.044391632080078,0.0,-0.008000000379979609,0.0,0.0,0.13340251824638472,0.01667531478079809,0.2800000132992864,True
80,P01,3,168.2232882695652,5.666368435017348,-120.0,11.177577018737793,0.0,-0.008000000379979609,0.0,0.0,0.13318518344112815,0.016648147930141022,0.2800000132992864,True
81,P01,3,168.23991287289144,5.683013866262428,-120.0,11.310834884643555,0.0,-0.008000000379979609,0.0,0.0,0.1332576283762137,0.01665720354702671,0.2800000132992864,True
