"","ppid","cogload","trialn","RT","disengaged","premature","sab","onsettime","design","simTTLC"
"335",9,"noload",14,6.51669785805706,1,0,-0.3039716,6,"balanced",9.5
"336",9,"noload",15,3.33317687329458,1,0,-1.19868047,6,"balanced",4.68333333
"337",9,"noload",16,2.5004081041269,1,0,-1.19868047,6,"balanced",4.68333333
"338",9,"noload",17,2.43370843495688,1,0,-1.19868047,6,"balanced",4.68333333
"339",9,"noload",18,6.36671264881312,1,0,-0.3039716,6,"balanced",9.5
"340",9,"noload",19,1.35054091907949,1,0,-5.72957795,6,"balanced",2.23333333
"341",9,"noload",20,2.60004497597259,1,0,-0.52191351,6,"balanced",7.1
"342",9,"noload",23,4.13366708121032,1,0,-0.52191351,6,"balanced",7.1
"343",9,"noload",24,3.91687987491252,1,0,-0.52191351,6,"balanced",7.1
"344",9,"noload",27,1.28368428678379,1,0,-5.72957795,6,"balanced",2.23333333
"345",9,"noload",28,4.48360791818595,1,0,-0.52191351,6,"balanced",7.1
"346",9,"noload",31,1.50041836710057,1,0,-5.72957795,6,"balanced",2.23333333
"347",9,"noload",33,2.98367975900124,1,0,-1.19868047,6,"balanced",4.68333333
"348",9,"noload",34,5.03290430078959,1,0,-0.52191351,6,"balanced",7.1
"349",9,"noload",40,2.49974523677281,1,0,-1.19868047,6,"balanced",4.68333333
"350",9,"noload",41,1.15015696312571,1,0,-5.72957795,6,"balanced",2.23333333
"351",9,"noload",43,5.68355962183955,1,0,-0.3039716,6,"balanced",9.5
"352",9,"noload",45,1.23379687764122,1,0,-5.72957795,6,"balanced",2.23333333
"353",10,"load",10,1.33297764667844,1,0,-5.72957795,6,"balanced",2.23333333
"354",10,"load",12,5.54953648545166,1,0,-0.3039716,6,"balanced",9.5
"355",10,"load",13,4.48486389778441,1,0,-0.3039716,6,"balanced",9.5
"356",10,"load",14,3.91610282533935,1,0,-0.52191351,6,"balanced",7.1
"357",10,"load",17,2.59974837307311,1,0,-1.19868047,6,"balanced",4.68333333
"358",10,"load",26,4.09977055946854,1,0,-0.52191351,6,"balanced",7.1
"359",10,"load",27,5.43376908218659,1,0,-0.3039716,6,"balanced",9.5
"360",10,"load",28,3.38499734819743,1,0,-0.52191351,6,"balanced",7.1
"361",10,"load",32,4.91677777472569,1,0,-0.52191351,6,"balanced",7.1
"362",10,"load",34,2.26634390240883,1,0,-1.19868047,6,"balanced",4.68333333
"363",10,"load",37,3.88311180645246,1,0,-1.19868047,6,"balanced",4.68333333
"364",10,"load",38,1.36833642182046,1,0,-5.72957795,6,"balanced",2.23333333
"365",10,"load",39,5.06630532524787,1,0,-0.52191351,6,"balanced",7.1
"366",10,"load",40,1.10268135416095,1,0,-5.72957795,6,"balanced",2.23333333
"367",10,"load",41,2.53294377846692,1,0,-0.3039716,6,"balanced",9.5
"368",10,"load",46,0.966413117924957,1,0,-5.72957795,6,"balanced",2.23333333
"369",10,"load",47,1.71908280536263,1,0,-5.72957795,6,"balanced",2.23333333
"370",10,"noload",12,2.56711112908829,1,0,-1.19868047,6,"balanced",4.68333333
"371",10,"noload",13,4.40035606900545,1,0,-0.52191351,6,"balanced",7.1
"372",10,"noload",15,1.81709897939561,1,0,-1.19868047,6,"balanced",4.68333333
"373",10,"noload",17,1.26693523776123,1,0,-5.72957795,6,"balanced",2.23333333
"374",10,"noload",18,3.48375669100932,1,0,-0.52191351,6,"balanced",7.1
"375",10,"noload",20,6.23359708479825,1,0,-0.3039716,6,"balanced",9.5
"376",10,"noload",24,3.1838566958088,1,0,-1.19868047,6,"balanced",4.68333333
"377",10,"noload",28,1.11711881131623,1,0,-5.72957795,6,"balanced",2.23333333
"378",10,"noload",29,5.96713485494774,1,0,-0.3039716,6,"balanced",9.5
"379",10,"noload",30,6.33346242696222,1,0,-0.3039716,6,"balanced",9.5
"380",10,"noload",31,1.15048232015965,1,0,-5.72957795,6,"balanced",2.23333333
"381",10,"noload",34,6.83347978366612,1,0,-0.3039716,6,"balanced",9.5
"382",10,"noload",35,6.88365575045713,1,0,-0.3039716,6,"balanced",9.5
"383",10,"noload",36,3.3669355094313,1,0,-1.19868047,6,"balanced",4.68333333
"384",10,"noload",39,4.75050719307092,1,0,-0.52191351,6,"balanced",7.1
"385",10,"noload",40,3.33375703814341,1,0,-1.19868047,6,"balanced",4.68333333
"386",10,"noload",41,6.26699742003916,1,0,-0.3039716,6,"balanced",9.5
"387",10,"noload",42,1.10058406062956,1,0,-5.72957795,6,"balanced",2.23333333
"388",10,"noload",44,5.51690980641695,1,0,-0.52191351,6,"balanced",7.1
"389",10,"noload",46,1.68377172342412,1,0,-5.72957795,6,"balanced",2.23333333
"390",11,"load",13,3.584966834922,1,0,-1.19868047,6,"balanced",4.68333333
"391",11,"load",14,3.23319604856528,1,0,-1.19868047,6,"balanced",4.68333333
"392",11,"load",15,3.51719198918624,1,0,-1.19868047,6,"balanced",4.68333333
"393",11,"load",16,5.36822684708085,1,0,-0.52191351,6,"balanced",7.1
"394",11,"load",17,5.39965654659386,1,0,-0.52191351,6,"balanced",7.1
"395",11,"load",20,7.76625789130845,1,0,-0.3039716,6,"balanced",9.5
"396",11,"load",27,7.33482058498759,1,0,-0.3039716,6,"balanced",9.5
"397",11,"load",29,7.48369547171558,1,0,-0.3039716,6,"balanced",9.5
"398",11,"load",30,5.73487226298301,1,0,-0.52191351,6,"balanced",7.1
"399",11,"load",32,1.43576443286111,1,0,-5.72957795,6,"balanced",2.23333333
"400",11,"load",33,5.71627059950697,1,0,-0.52191351,6,"balanced",7.1
"401",11,"load",35,5.21824384165518,1,0,-0.52191351,6,"balanced",7.1
"402",11,"load",36,7.76626332474246,1,0,-0.3039716,6,"balanced",9.5
"403",11,"load",38,1.46654604442983,1,0,-5.72957795,6,"balanced",2.23333333
"404",11,"load",42,1.38493858106494,1,0,-5.72957795,6,"balanced",2.23333333
"405",11,"load",44,5.91709877560584,1,0,-0.52191351,6,"balanced",7.1
"406",11,"load",46,1.33347067847285,1,0,-5.72957795,6,"balanced",2.23333333
"407",11,"noload",10,7.35018543103132,1,0,-0.3039716,6,"balanced",9.5
"408",11,"noload",11,3.60047808182873,1,0,-1.19868047,6,"balanced",4.68333333
"409",11,"noload",12,5.61712340717372,1,0,-0.52191351,6,"balanced",7.1
"410",11,"noload",13,5.40050446416984,1,0,-0.52191351,6,"balanced",7.1
"411",11,"noload",14,1.38353675506863,1,0,-5.72957795,6,"balanced",2.23333333
"412",11,"noload",15,1.41724276160926,1,0,-5.72957795,6,"balanced",2.23333333
"413",11,"noload",17,1.40070338822915,1,0,-5.72957795,6,"balanced",2.23333333
"414",11,"noload",19,3.38315550910977,1,0,-1.19868047,6,"balanced",4.68333333
"415",11,"noload",20,1.36737168492596,1,0,-5.72957795,6,"balanced",2.23333333
"416",11,"noload",21,7.60041771033889,1,0,-0.3039716,6,"balanced",9.5
"417",11,"noload",22,5.48370452743916,1,0,-0.52191351,6,"balanced",7.1
"418",11,"noload",26,7.45043681791537,1,0,-0.3039716,6,"balanced",9.5
"419",11,"noload",27,3.450327847376,1,0,-1.19868047,6,"balanced",4.68333333
"420",11,"noload",28,7.63344151904323,1,0,-0.3039716,6,"balanced",9.5
"421",11,"noload",29,5.25045414453291,1,0,-0.52191351,6,"balanced",7.1
"422",11,"noload",33,7.40020985129899,1,0,-0.3039716,6,"balanced",9.5
"423",11,"noload",39,3.5671167964955,1,0,-1.19868047,6,"balanced",4.68333333
"424",11,"noload",40,7.53298426537867,1,0,-0.3039716,6,"balanced",9.5
"425",11,"noload",44,1.40042024594129,1,0,-5.72957795,6,"balanced",2.23333333
"426",11,"noload",46,1.33386943216396,1,0,-5.72957795,6,"balanced",2.23333333
"427",11,"noload",47,5.6830831840648,1,0,-0.52191351,6,"balanced",7.1
"428",12,"load",11,1.43322842812438,1,0,-5.72957795,6,"balanced",2.23333333
"429",12,"load",12,1.98490294708574,1,0,-5.72957795,6,"balanced",2.23333333
"430",12,"load",14,1.41834418406972,1,0,-5.72957795,6,"balanced",2.23333333
"431",12,"load",17,3.39982528543555,1,0,-1.19868047,6,"balanced",4.68333333
"432",12,"load",18,4.6849686310685,1,0,-0.52191351,6,"balanced",7.1
"433",12,"load",19,1.51685717838995,1,0,-5.72957795,6,"balanced",2.23333333
"434",12,"load",22,7.45197009688389,1,0,-0.3039716,6,"balanced",9.5
"435",12,"load",24,3.38310696105327,1,0,-1.19868047,6,"balanced",4.68333333
"436",12,"load",25,7.35146877354475,1,0,-0.3039716,6,"balanced",9.5
"437",12,"load",29,5.68538126895647,1,0,-0.52191351,6,"balanced",7.1
"438",12,"load",30,1.44985408254934,1,0,-5.72957795,6,"balanced",2.23333333
"439",12,"load",31,3.70153814017726,1,0,-1.19868047,6,"balanced",4.68333333
"440",12,"load",32,3.19980820035539,1,0,-1.19868047,6,"balanced",4.68333333
"441",12,"load",33,7.68495685866333,1,0,-0.3039716,6,"balanced",9.5
"442",12,"load",35,6.60153518198331,1,0,-0.3039716,6,"balanced",9.5
"443",12,"load",37,3.201621452582,1,0,-1.19868047,6,"balanced",4.68333333
"444",12,"load",39,5.41893612474178,1,0,-0.52191351,6,"balanced",7.1
"445",12,"load",40,5.5996995923731,1,0,-0.52191351,6,"balanced",7.1
"446",12,"load",41,4.78490306782828,1,0,-0.52191351,6,"balanced",7.1
"447",12,"load",44,2.89957172594336,1,0,-1.19868047,6,"balanced",4.68333333
"448",12,"load",47,6.48477828033537,1,0,-0.3039716,6,"balanced",9.5
"449",12,"noload",11,3.41721795732474,1,0,-1.19868047,6,"balanced",4.68333333
"450",12,"noload",12,3.46711605055736,1,0,-1.19868047,6,"balanced",4.68333333
"451",12,"noload",16,7.4003305932809,1,0,-0.3039716,6,"balanced",9.5
"452",12,"noload",18,6.78371707348879,1,0,-0.3039716,6,"balanced",9.5
"453",12,"noload",19,1.21721083351042,1,0,-5.72957795,6,"balanced",2.23333333
"454",12,"noload",20,1.18393115014584,1,0,-5.72957795,6,"balanced",2.23333333
"455",12,"noload",24,4.28370771593609,1,0,-0.52191351,6,"balanced",7.1
"456",12,"noload",25,3.38372999294859,1,0,-1.19868047,6,"balanced",4.68333333
"457",12,"noload",26,1.3005422550857,1,0,-5.72957795,6,"balanced",2.23333333
"458",12,"noload",28,2.73371151932849,1,0,-1.19868047,6,"balanced",4.68333333
"459",12,"noload",30,3.29981085669306,1,0,-1.19868047,6,"balanced",4.68333333
"460",12,"noload",32,6.26691241813649,1,0,-0.3039716,6,"balanced",9.5
"461",12,"noload",33,4.50031453451311,1,0,-0.52191351,6,"balanced",7.1
"462",12,"noload",38,4.53378136893139,1,0,-0.52191351,6,"balanced",7.1
"463",12,"noload",40,2.83380020477944,1,0,-1.19868047,6,"balanced",4.68333333
"464",12,"noload",42,1.16703684340166,1,0,-5.72957795,6,"balanced",2.23333333
"465",12,"noload",43,1.08394388849183,1,0,-5.72957795,6,"balanced",2.23333333
"466",12,"noload",44,4.9171111001101,1,0,-0.52191351,6,"balanced",7.1
"467",12,"noload",45,4.51708658935923,1,0,-0.52191351,6,"balanced",7.1
"468",12,"noload",47,3.91710174255741,1,0,-0.52191351,6,"balanced",7.1
"469",13,"load",11,2.6667041974963,1,0,-1.19868047,6,"balanced",4.68333333
"470",13,"load",12,3.60157442333326,1,0,-1.19868047,6,"balanced",4.68333333
"471",13,"load",16,3.01838970403571,1,0,-1.19868047,6,"balanced",4.68333333
"472",13,"load",18,3.98489238210686,1,0,-0.3039716,6,"balanced",9.5
"473",13,"load",21,2.24998671831236,1,0,-1.19868047,6,"balanced",4.68333333
"474",13,"load",22,3.86814755472051,1,0,-0.3039716,6,"balanced",9.5
"475",13,"load",25,3.28505641094989,1,0,-0.52191351,6,"balanced",7.1
"476",13,"load",26,4.56624724706842,1,0,-0.52191351,6,"balanced",7.1
"477",13,"load",28,3.21644743832474,1,0,-0.52191351,6,"balanced",7.1
"478",13,"load",30,-3.64997379885244,1,1,-0.52191351,6,"balanced",7.1
"479",13,"load",31,2.51833808656784,1,0,-0.3039716,6,"balanced",9.5
"480",13,"load",32,1.08311951828523,1,0,-5.72957795,6,"balanced",2.23333333
"481",13,"load",33,2.53504041255337,1,0,-0.52191351,6,"balanced",7.1
"482",13,"load",34,1.03317433543248,1,0,-5.72957795,6,"balanced",2.23333333
"483",13,"load",36,1.09993987017742,1,0,-5.72957795,6,"balanced",2.23333333
"484",13,"load",38,1.1331730676352,1,0,-5.72957795,6,"balanced",2.23333333
"485",13,"load",40,2.68302467496073,1,0,-0.3039716,6,"balanced",9.5
"486",13,"load",41,2.43571210372284,1,0,-1.19868047,6,"balanced",4.68333333
"487",13,"load",45,-1.71411287985643,1,1,-0.52191351,6,"balanced",7.1
"488",13,"load",46,1.26648891341301,1,0,-5.72957795,6,"balanced",2.23333333
"489",13,"load",47,-3.51465030523741,1,1,-0.3039716,6,"balanced",9.5
"490",13,"noload",12,5.10040533295984,1,0,-0.3039716,6,"balanced",9.5
"491",13,"noload",13,1.51721578395768,1,0,-5.72957795,6,"balanced",2.23333333
"492",13,"noload",15,1.03381517686381,1,0,-5.72957795,6,"balanced",2.23333333
"493",13,"noload",16,5.01702169020342,1,0,-0.3039716,6,"balanced",9.5
"494",13,"noload",20,1.00050560970192,1,0,-5.72957795,6,"balanced",2.23333333
"495",13,"noload",21,2.46704179384886,1,0,-1.19868047,6,"balanced",4.68333333
"496",13,"noload",23,2.13377919556444,1,0,-1.19868047,6,"balanced",4.68333333
"497",13,"noload",25,4.98363484776769,1,0,-0.52191351,6,"balanced",7.1
"498",13,"noload",26,2.00043708826774,1,0,-1.19868047,6,"balanced",4.68333333
"499",13,"noload",27,2.75050923198035,1,0,-1.19868047,6,"balanced",4.68333333
"500",13,"noload",28,1.43390428491398,1,0,-5.72957795,6,"balanced",2.23333333
"501",13,"noload",30,3.85054448882397,1,0,-0.52191351,6,"balanced",7.1
"502",13,"noload",32,4.66687897243207,1,0,-0.3039716,6,"balanced",9.5
"503",13,"noload",33,3.50037158539885,1,0,-1.19868047,6,"balanced",4.68333333
"504",13,"noload",34,1.13390446602784,1,0,-5.72957795,6,"balanced",2.23333333
"505",13,"noload",36,4.28374967399486,1,0,-0.52191351,6,"balanced",7.1
"506",13,"noload",38,4.60035613034404,1,0,-0.52191351,6,"balanced",7.1
"507",13,"noload",41,1.10048140080755,1,0,-5.72957795,6,"balanced",2.23333333
"508",13,"noload",44,5.26695286691256,1,0,-0.52191351,6,"balanced",7.1
"509",13,"noload",45,5.65029406863983,1,0,-0.3039716,6,"balanced",9.5
"510",14,"load",10,1.25167319079264,1,0,-5.72957795,6,"balanced",2.23333333
"511",14,"load",12,7.10227141008056,1,0,-0.3039716,6,"balanced",9.5
"512",14,"load",15,3.46889821156043,1,0,-1.19868047,6,"balanced",4.68333333
"513",14,"load",18,1.93313756930627,1,0,-5.72957795,6,"balanced",2.23333333
"514",14,"load",19,7.5503215979561,1,0,-0.3039716,6,"balanced",9.5
"515",14,"load",20,4.35142319320755,1,0,-0.52191351,6,"balanced",7.1
"516",14,"load",23,2.49981345265917,1,0,-1.19868047,6,"balanced",4.68333333
"517",14,"load",24,4.58373409819751,1,0,-0.52191351,6,"balanced",7.1
"518",14,"load",25,4.25237923323607,1,0,-0.52191351,6,"balanced",7.1
"519",14,"load",27,1.20257652666964,1,0,-5.72957795,6,"balanced",2.23333333
"520",14,"load",29,2.80034182234408,1,0,-1.19868047,6,"balanced",4.68333333
"521",14,"load",30,4.56824131136136,1,0,-0.52191351,6,"balanced",7.1
"522",14,"load",31,2.79977463390833,1,0,-1.19868047,6,"balanced",4.68333333
"523",14,"load",33,4.55164433330765,1,0,-0.52191351,6,"balanced",7.1
"524",14,"load",35,6.80146261567143,1,0,-0.3039716,6,"balanced",9.5
"525",14,"load",36,4.81631697592888,1,0,-0.52191351,6,"balanced",7.1
"526",14,"load",37,5.8848003762339,1,0,-0.3039716,6,"balanced",9.5
"527",14,"load",38,1.08315302436085,1,0,-5.72957795,6,"balanced",2.23333333
"528",14,"load",41,3.13384681142907,1,0,-1.19868047,6,"balanced",4.68333333
"529",14,"load",42,7.26827892268625,1,0,-0.3039716,6,"balanced",9.5
"530",14,"load",47,6.16620492678157,1,0,-0.3039716,6,"balanced",9.5
"531",14,"noload",10,1.36713331675133,1,0,-5.72957795,6,"balanced",2.23333333
"532",14,"noload",11,2.30047071508608,1,0,-1.19868047,6,"balanced",4.68333333
"533",14,"noload",12,2.91719139394934,1,0,-1.19868047,6,"balanced",4.68333333
"534",14,"noload",13,4.88365211396172,1,0,-0.52191351,6,"balanced",7.1
"535",14,"noload",14,1.03389305585068,1,0,-5.72957795,6,"balanced",2.23333333
"536",14,"noload",15,1.05048761905226,1,0,-5.72957795,6,"balanced",2.23333333
"537",14,"noload",17,1.1999044925912,1,0,-5.72957795,6,"balanced",2.23333333
"538",14,"noload",20,1.21711544684428,1,0,-5.72957795,6,"balanced",2.23333333
"539",14,"noload",25,2.36714146687791,1,0,-1.19868047,6,"balanced",4.68333333
"540",14,"noload",27,5.06696355263409,1,0,-0.3039716,6,"balanced",9.5
"541",14,"noload",29,6.40014706450552,1,0,-0.3039716,6,"balanced",9.5
"542",14,"noload",30,5.83366829347221,1,0,-0.3039716,6,"balanced",9.5
"543",14,"noload",34,4.46703062515701,1,0,-0.52191351,6,"balanced",7.1
"544",14,"noload",36,4.54968588808606,1,0,-0.52191351,6,"balanced",7.1
"545",14,"noload",37,5.03400625205257,1,0,-0.52191351,6,"balanced",7.1
"546",14,"noload",38,5.98366684456085,1,0,-0.3039716,6,"balanced",9.5
"547",14,"noload",42,4.48384765662729,1,0,-0.52191351,6,"balanced",7.1
"548",14,"noload",46,2.25062454117801,1,0,-1.19868047,6,"balanced",4.68333333
"549",15,"load",10,4.58493910949909,1,0,-0.52191351,6,"balanced",7.1
"550",15,"load",12,2.56825097077063,1,0,-1.19868047,6,"balanced",4.68333333
"551",15,"load",14,5.16824668440768,1,0,-0.52191351,6,"balanced",7.1
"552",15,"load",15,1.8663575454475,1,0,-1.19868047,6,"balanced",4.68333333
"553",15,"load",18,4.13491840214056,1,0,-0.52191351,6,"balanced",7.1
"554",15,"load",20,6.26825085002793,1,0,-0.3039716,6,"balanced",9.5
"555",15,"load",23,7.3662869110176,1,0,-0.3039716,6,"balanced",9.5
"556",15,"load",26,2.81671995440763,1,0,-1.19868047,6,"balanced",4.68333333
"557",15,"load",29,5.89991704982321,1,0,-0.52191351,6,"balanced",7.1
"558",15,"load",30,5.00162730859881,1,0,-0.52191351,6,"balanced",7.1
"559",15,"load",31,1.39987358248163,1,0,-5.72957795,6,"balanced",2.23333333
"560",15,"load",35,1.18521796456935,1,0,-5.72957795,6,"balanced",2.23333333
"561",15,"load",38,7.76657675366573,1,0,-0.3039716,6,"balanced",9.5
"562",15,"load",39,3.83489383101824,1,0,-1.19868047,6,"balanced",4.68333333
"563",15,"load",40,1.6498367559841,1,0,-5.72957795,6,"balanced",2.23333333
"564",15,"load",41,1.43499368516109,1,0,-5.72957795,6,"balanced",2.23333333
"565",15,"load",43,6.25038215037785,1,0,-0.3039716,6,"balanced",9.5
"566",15,"load",44,4.98543179974104,1,0,-0.52191351,6,"balanced",7.1
"567",15,"load",46,7.76609227392145,1,0,-0.3039716,6,"balanced",9.5
"568",15,"load",47,1.36838541767292,1,0,-5.72957795,6,"balanced",2.23333333
"569",15,"noload",11,1.76716597762879,1,0,-1.19868047,6,"balanced",4.68333333
"570",15,"noload",13,4.18369298533702,1,0,-0.52191351,6,"balanced",7.1
"571",15,"noload",15,0.950388368622384,1,0,-5.72957795,6,"balanced",2.23333333
"572",15,"noload",18,5.21696723528385,1,0,-0.52191351,6,"balanced",7.1
"573",15,"noload",21,-5.96664545621388,1,1,-0.3039716,6,"balanced",9.5
"574",15,"noload",22,2.53314354606562,1,0,-1.19868047,6,"balanced",4.68333333
"575",15,"noload",26,1.13394038695594,1,0,-5.72957795,6,"balanced",2.23333333
"576",15,"noload",27,1.36724922966209,1,0,-5.72957795,6,"balanced",2.23333333
"577",15,"noload",29,6.06696234520802,1,0,-0.3039716,6,"balanced",9.5
"578",15,"noload",30,3.43375577149698,1,0,-1.19868047,6,"balanced",4.68333333
"579",15,"noload",31,7.60034254679988,1,0,-0.3039716,6,"balanced",9.5
"580",15,"noload",32,5.31634263373451,1,0,-0.52191351,6,"balanced",7.1
"581",15,"noload",33,7.61685621244908,1,0,-0.3039716,6,"balanced",9.5
"582",15,"noload",34,2.53375722040835,1,0,-1.19868047,6,"balanced",4.68333333
"583",15,"noload",35,4.53378831163195,1,0,-0.52191351,6,"balanced",7.1
"584",15,"noload",36,4.48383920464426,1,0,-0.3039716,6,"balanced",9.5
"585",15,"noload",37,3.5837823952437,1,0,-1.19868047,6,"balanced",4.68333333
"586",15,"noload",39,1.14987116762939,1,0,-5.72957795,6,"balanced",2.23333333
"587",15,"noload",42,1.26713941425339,1,0,-5.72957795,6,"balanced",2.23333333
"588",15,"noload",43,6.33354091001297,1,0,-0.3039716,6,"balanced",9.5
"589",15,"noload",44,2.73374834582626,1,0,-1.19868047,6,"balanced",4.68333333
"590",16,"load",13,4.25141939676735,1,0,-0.52191351,6,"balanced",7.1
"591",16,"load",15,3.33485206548682,1,0,-1.19868047,6,"balanced",4.68333333
"592",16,"load",16,3.33301286414633,1,0,-1.19868047,6,"balanced",4.68333333
"593",16,"load",17,6.81815119363955,1,0,-0.3039716,6,"balanced",9.5
"594",16,"load",20,1.3683099541754,1,0,-5.72957795,6,"balanced",2.23333333
"595",16,"load",25,1.55169429594025,1,0,-5.72957795,6,"balanced",2.23333333
"596",16,"load",26,4.36624526729395,1,0,-0.52191351,6,"balanced",7.1
"597",16,"load",27,1.90166838170512,1,0,-1.19868047,6,"balanced",4.68333333
"598",16,"load",28,5.43303185081379,1,0,-0.3039716,6,"balanced",9.5
"599",16,"load",30,2.38317751085094,1,0,-1.19868047,6,"balanced",4.68333333
"600",16,"load",31,4.21824494974271,1,0,-0.52191351,6,"balanced",7.1
"601",16,"load",33,1.25206355492594,1,0,-5.72957795,6,"balanced",2.23333333
"602",16,"load",35,3.20167493195436,1,0,-1.19868047,6,"balanced",4.68333333
"603",16,"load",39,1.30195592859445,1,0,-5.72957795,6,"balanced",2.23333333
"604",16,"load",40,3.14984223558508,1,0,-1.19868047,6,"balanced",4.68333333
"605",16,"load",41,6.3012625681024,1,0,-0.3039716,6,"balanced",9.5
"606",16,"load",43,4.69971785631174,1,0,-0.52191351,6,"balanced",7.1
"607",16,"load",44,1.10176280188875,1,0,-5.72957795,6,"balanced",2.23333333
"608",16,"load",46,5.13489136698286,1,0,-0.3039716,6,"balanced",9.5
"609",16,"noload",11,2.75031355168102,1,0,-0.52191351,6,"balanced",7.1
"610",16,"noload",13,3.24990318007059,1,0,-0.52191351,6,"balanced",7.1
"611",16,"noload",14,0.933402075734763,1,0,-5.72957795,6,"balanced",2.23333333
"612",16,"noload",15,5.70026662835125,1,0,-0.3039716,6,"balanced",9.5
"613",16,"noload",16,2.4002323074597,1,0,-1.19868047,6,"balanced",4.68333333
"614",16,"noload",17,1.016957297506,1,0,-5.72957795,6,"balanced",2.23333333
"615",16,"noload",19,2.78373431222832,1,0,-0.52191351,6,"balanced",7.1
"616",16,"noload",20,4.43363193817049,1,0,-0.52191351,6,"balanced",7.1
"617",16,"noload",23,4.15003059298476,1,0,-0.52191351,6,"balanced",7.1
"618",16,"noload",25,4.05038198216584,1,0,-0.52191351,6,"balanced",7.1
"619",16,"noload",28,2.11659292856814,1,0,-1.19868047,6,"balanced",4.68333333
"620",16,"noload",29,5.03374706559396,1,0,-0.3039716,6,"balanced",9.5
"621",16,"noload",33,4.35027473315279,1,0,-0.3039716,6,"balanced",9.5
"622",16,"noload",34,1.10044218710709,1,0,-5.72957795,6,"balanced",2.23333333
"623",16,"noload",35,3.20031085008043,1,0,-0.3039716,6,"balanced",9.5
"624",16,"noload",36,2.30052634422736,1,0,-1.19868047,6,"balanced",4.68333333
"625",16,"noload",38,0.900243023305277,1,0,-5.72957795,6,"balanced",2.23333333
"626",16,"noload",40,2.15048065850226,1,0,-1.19868047,6,"balanced",4.68333333
"627",16,"noload",45,2.1170858574684,1,0,-1.19868047,6,"balanced",4.68333333
"628",16,"noload",47,-5.9666598346862,1,1,-5.72957795,6,"balanced",2.23333333
"629",17,"load",10,1.06875165831485,1,0,-5.72957795,6,"balanced",2.23333333
"630",17,"load",13,5.26629782021587,1,0,-0.3039716,6,"balanced",9.5
"631",17,"load",14,4.58477818652273,1,0,-0.3039716,6,"balanced",9.5
"632",17,"load",16,1.15172852627541,1,0,-5.72957795,6,"balanced",2.23333333
"633",17,"load",17,3.11641513608663,1,0,-0.52191351,6,"balanced",7.1
"634",17,"load",18,2.73502641682342,1,0,-0.52191351,6,"balanced",7.1
"635",17,"load",19,2.28305710096834,1,0,-1.19868047,6,"balanced",4.68333333
"636",17,"load",21,1.13500033656817,1,0,-5.72957795,6,"balanced",2.23333333
"637",17,"load",22,3.94957877670924,1,0,-0.52191351,6,"balanced",7.1
"638",17,"load",23,5.28474597861486,1,0,-0.3039716,6,"balanced",9.5
"639",17,"load",25,2.00172359094938,1,0,-1.19868047,6,"balanced",4.68333333
"640",17,"load",26,0.816326481329838,1,0,-5.72957795,6,"balanced",2.23333333
"641",17,"load",27,4.05217590528525,1,0,-0.52191351,6,"balanced",7.1
"642",17,"load",28,2.34987779408129,1,0,-1.19868047,6,"balanced",4.68333333
"643",17,"load",30,4.05192113982787,1,0,-0.52191351,6,"balanced",7.1
"644",17,"load",32,5.66618450392127,1,0,-0.3039716,6,"balanced",9.5
"645",17,"load",34,1.44971083818746,1,0,-5.72957795,6,"balanced",2.23333333
"646",17,"load",38,1.54970778945403,1,0,-1.19868047,6,"balanced",4.68333333
"647",17,"load",40,1.98304873959023,1,0,-1.19868047,6,"balanced",4.68333333
"648",17,"load",42,2.39971341904584,1,0,-0.52191351,6,"balanced",7.1
"649",17,"load",44,1.08312145641321,1,0,-5.72957795,6,"balanced",2.23333333
"650",17,"load",45,-1.78360028869406,1,1,-1.19868047,6,"balanced",4.68333333
"651",17,"noload",11,1.66701792504398,1,0,-0.52191351,6,"balanced",7.1
"652",17,"noload",13,4.51617413520865,1,0,-0.3039716,6,"balanced",9.5
"653",17,"noload",17,1.86701967580188,1,0,-0.52191351,6,"balanced",7.1
"654",17,"noload",18,1.65046179257683,1,0,-0.52191351,6,"balanced",7.1
"655",17,"noload",19,0.950558597413533,1,0,-5.72957795,6,"balanced",2.23333333
"656",17,"noload",20,0.733689501882168,1,0,-5.72957795,6,"balanced",2.23333333
"657",17,"noload",21,2.70033907350495,1,0,-0.3039716,6,"balanced",9.5
"658",17,"noload",26,4.5504485411509,1,0,-0.3039716,6,"balanced",9.5
"659",17,"noload",27,2.46709676951969,1,0,-0.52191351,6,"balanced",7.1
"660",17,"noload",28,2.01722443901042,1,0,-1.19868047,6,"balanced",4.68333333
"661",17,"noload",32,2.26704521271859,1,0,-1.19868047,6,"balanced",4.68333333
"662",17,"noload",35,3.93337792735019,1,0,-0.3039716,6,"balanced",9.5
"663",17,"noload",36,0.833730523950522,1,0,-5.72957795,6,"balanced",2.23333333
"664",17,"noload",38,0.833945746428071,1,0,-5.72957795,6,"balanced",2.23333333
"665",17,"noload",39,5.33343515902163,1,0,-0.3039716,6,"balanced",9.5
"666",17,"noload",40,1.70056003122386,1,0,-1.19868047,6,"balanced",4.68333333
"667",17,"noload",42,0.816440280592133,1,0,-5.72957795,6,"balanced",2.23333333
"668",17,"noload",46,0.783731595535072,1,0,-5.72957795,6,"balanced",2.23333333
"669",17,"noload",47,2.00024601166797,1,0,-1.19868047,6,"balanced",4.68333333
"670",18,"load",10,-3.81473786396629,1,1,-0.52191351,6,"balanced",7.1
