"","ppid","cogload","trialn","RT","disengaged","premature","sab","onsettime","design","simTTLC"
"1",1,"load",13,4.85224321058569,1,0,0.447802685573189,8.75,"random",NA
"2",1,"load",17,NA,0,NA,0.126303321571925,8.25,"random",NA
"3",1,"load",18,NA,0,NA,0.10333908128612,8,"random",NA
"4",1,"load",19,9.37450563579717,1,0,-0.126303321571926,5.375,"random",NA
"5",1,"load",20,3.36895854645604,1,0,-0.723373569002844,6,"random",5.9333333333335
"6",1,"load",21,4.1828740799815,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"7",1,"load",26,2.07466963400907,1,0,1.89454982357887,8.375,"random",3.52500000000017
"8",1,"load",31,NA,0,NA,-0.126303321571926,7.25,"random",NA
"9",1,"load",32,NA,0,NA,-0.195196042429338,6.5,"random",NA
"10",1,"load",34,0.919009469515686,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"11",1,"load",36,4.96875944242413,1,0,-0.287053003572557,7,"random",NA
"12",1,"load",37,2.81620088316947,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"13",1,"load",38,3.63294903075644,1,0,-0.424838445287384,7.5,"random",NA
"14",1,"load",39,NA,0,NA,-0.126303321571926,5.5,"random",NA
"15",1,"load",41,NA,0,NA,-0.14926756185773,6.75,"random",NA
"16",1,"load",44,6.55789671916046,1,0,-0.310017243858361,6.875,"random",NA
"17",1,"load",46,4.29128401423429,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"18",1,"load",47,NA,0,NA,0.10333908128612,7.875,"random",NA
"19",1,"noload",10,3.90878678602445,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"20",1,"noload",12,NA,0,NA,0.0803748410003156,8.875,"random",NA
"21",1,"noload",14,NA,0,NA,-0.126303321571926,7.25,"random",NA
"22",1,"noload",15,3.23358425593017,1,0,1.43526501786278,8.5,"random",NA
"23",1,"noload",18,7.86612155548664,1,0,-0.287053003572557,7,"random",NA
"24",1,"noload",19,NA,0,NA,-0.195196042429338,6.5,"random",NA
"25",1,"noload",24,2.32527809967337,1,0,1.89454982357887,8.375,"random",3.52500000000017
"26",1,"noload",25,NA,0,NA,0.126303321571925,8.25,"random",NA
"27",1,"noload",26,NA,0,NA,-0.126303321571926,5.375,"random",NA
"28",1,"noload",28,NA,0,NA,-0.126303321571926,5.5,"random",NA
"29",1,"noload",29,4.99956034714614,1,0,-0.424838445287384,7.5,"random",NA
"30",1,"noload",32,1.18379368342755,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"31",1,"noload",34,7.06688556740278,1,0,-0.241124523000948,5.75,"random",NA
"32",1,"noload",39,3.36704146078841,1,0,-0.723373569002844,6,"random",5.9333333333335
"33",1,"noload",40,5.18357378153678,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"34",1,"noload",41,4.39168575400993,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"35",1,"noload",43,5.53357412867081,1,0,0.447802685573189,8.75,"random",NA
"36",1,"noload",44,5.10866326666451,1,0,-0.310017243858361,6.875,"random",NA
"37",1,"noload",46,NA,0,NA,0.10333908128612,8,"random",NA
"38",1,"noload",47,NA,0,NA,0.10333908128612,7.875,"random",NA
"39",2,"load",10,4.58304866081414,1,0,-0.723373569002844,6,"random",5.9333333333335
"40",2,"load",13,7.14175072769206,1,0,-0.310017243858361,6.875,"random",NA
"41",2,"load",14,NA,0,NA,0.0803748410003156,8.875,"random",NA
"42",2,"load",19,5.15781670188789,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"43",2,"load",20,NA,0,NA,-0.126303321571926,5.5,"random",NA
"44",2,"load",21,NA,0,NA,0.126303321571925,8.25,"random",NA
"45",2,"load",23,6.73269876792665,1,0,-0.195196042429338,6.5,"random",NA
"46",2,"load",24,3.62727340575589,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"47",2,"load",25,5.93270202793894,1,0,-0.424838445287384,7.5,"random",NA
"48",2,"load",26,7.71879428749264,1,0,-0.241124523000948,5.75,"random",NA
"49",2,"load",27,2.09962589850318,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"50",2,"load",28,8.01864327044428,1,0,-0.14926756185773,6.75,"random",NA
"51",2,"load",31,2.54952501923549,1,0,1.43526501786278,8.5,"random",NA
"52",2,"load",36,6.31604860255652,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"53",2,"load",38,6.82445539684465,1,0,-0.218160282715143,6.375,"random",NA
"54",2,"load",39,3.56816828967988,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"55",2,"load",41,NA,0,NA,0.10333908128612,8,"random",NA
"56",2,"load",42,5.7327100119503,1,0,0.447802685573189,8.75,"random",NA
"57",2,"load",43,NA,0,NA,-0.126303321571926,7.25,"random",NA
"58",2,"load",45,NA,0,NA,0.10333908128612,7.875,"random",NA
"59",2,"noload",11,7.20005178287954,1,0,-0.241124523000948,5.75,"random",NA
"60",2,"noload",14,5.80010963300412,1,0,-0.287053003572557,7,"random",NA
"61",2,"noload",15,1.65024196535271,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"62",2,"noload",18,6.32505261297529,1,0,-0.218160282715143,6.375,"random",NA
"63",2,"noload",19,NA,0,NA,-0.14926756185773,6.75,"random",NA
"64",2,"noload",20,-5.96669173052618,1,1,-0.723373569002844,6,"random",5.9333333333335
"65",2,"noload",21,2.78354258285333,1,0,1.43526501786278,8.5,"random",NA
"66",2,"noload",22,5.93367361723409,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"67",2,"noload",23,2.99189671888826,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"68",2,"noload",24,7.83259912625636,1,0,-0.195196042429338,6.5,"random",NA
"69",2,"noload",31,2.14185562160435,1,0,1.89454982357887,8.375,"random",3.52500000000017
"70",2,"noload",33,NA,0,NA,0.126303321571925,8.25,"random",NA
"71",2,"noload",34,NA,0,NA,-0.126303321571926,7.25,"random",NA
"72",2,"noload",39,7.84949685635218,1,0,-0.126303321571926,5.5,"random",NA
"73",2,"noload",40,NA,0,NA,0.10333908128612,8,"random",NA
"74",2,"noload",41,NA,0,NA,0.0803748410003156,8.875,"random",NA
"75",2,"noload",42,4.95842982567081,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"76",2,"noload",44,NA,0,NA,0.10333908128612,7.875,"random",NA
"77",2,"noload",46,6.03328374391879,1,0,0.447802685573189,8.75,"random",NA
"78",2,"noload",47,5.13341947211348,1,0,-0.424838445287384,7.5,"random",NA
"79",3,"load",11,4.90773235731893,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"80",3,"load",12,4.81620848263782,1,0,0.447802685573189,8.75,"random",NA
"81",3,"load",13,6.40960204035122,1,0,-0.310017243858361,6.875,"random",NA
"82",3,"load",14,NA,0,NA,0.10333908128612,7.875,"random",NA
"83",3,"load",20,1.44974819347988,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"84",3,"load",26,NA,0,NA,0.10333908128612,8,"random",NA
"85",3,"load",27,7.30983042300897,1,0,-0.218160282715143,6.375,"random",NA
"86",3,"load",28,8.94108691098119,1,0,-0.126303321571926,5.375,"random",NA
"87",3,"load",29,NA,0,NA,0.126303321571925,8.25,"random",NA
"88",3,"load",30,NA,0,NA,-0.126303321571926,7.25,"random",NA
"89",3,"load",32,5.56787924395258,1,0,-0.287053003572557,7,"random",NA
"90",3,"load",34,3.22455956498027,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"91",3,"load",35,2.73473396559643,1,0,1.43526501786278,8.5,"random",NA
"92",3,"load",36,NA,0,NA,-0.14926756185773,6.75,"random",NA
"93",3,"load",40,3.54951203808423,1,0,-0.723373569002844,6,"random",5.9333333333335
"94",3,"load",41,6.13481768477459,1,0,-0.241124523000948,5.75,"random",NA
"95",3,"load",42,8.88313077427643,1,0,-0.126303321571926,5.5,"random",NA
"96",3,"load",44,NA,0,NA,0.0803748410003156,8.875,"random",NA
"97",3,"load",45,2.04124746706839,1,0,1.89454982357887,8.375,"random",3.52500000000017
"98",3,"noload",11,9.12535513110874,1,0,-0.126303321571926,5.375,"random",NA
"99",3,"noload",12,6.70048101927608,1,0,-0.241124523000948,5.75,"random",NA
"100",3,"noload",13,1.26738376587491,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"101",3,"noload",14,6.89206795123607,1,0,-0.218160282715143,6.375,"random",NA
"102",3,"noload",18,5.50873931173084,1,0,-0.310017243858361,6.875,"random",NA
"103",3,"noload",19,NA,0,NA,0.10333908128612,8,"random",NA
"104",3,"noload",21,7.450498677729,1,0,-0.195196042429338,6.5,"random",NA
"105",3,"noload",28,2.07538835013008,1,0,1.89454982357887,8.375,"random",3.52500000000017
"106",3,"noload",29,3.26739485900555,1,0,-0.723373569002844,6,"random",5.9333333333335
"107",3,"noload",31,2.81724089842589,1,0,1.43526501786278,8.5,"random",NA
"108",3,"noload",34,4.61723492171882,1,0,-0.424838445287384,7.5,"random",NA
"109",3,"noload",35,2.2755607237973,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"110",3,"noload",38,5.61700717295412,1,0,-0.287053003572557,7,"random",NA
"111",3,"noload",40,NA,0,NA,-0.126303321571926,7.25,"random",NA
"112",3,"noload",42,NA,0,NA,0.0803748410003156,8.875,"random",NA
"113",3,"noload",43,9.38384963932981,1,0,-0.126303321571926,5.5,"random",NA
"114",3,"noload",44,NA,0,NA,-0.14926756185773,6.75,"random",NA
"115",3,"noload",45,-5.84152651590273,1,1,-0.86115901071767,5.875,"random",5.32500000000013
"116",4,"load",12,4.69326048542331,1,0,-0.310017243858361,6.875,"random",NA
"117",4,"load",13,5.00788657447447,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"118",4,"load",14,3.28472383839829,1,0,1.43526501786278,8.5,"random",NA
"119",4,"load",15,1.8330099723471,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"120",4,"load",16,5.98367294915181,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"121",4,"load",18,3.94980109337519,1,0,-0.723373569002844,6,"random",5.9333333333335
"122",4,"load",19,3.8098615139603,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"123",4,"load",21,NA,0,NA,-0.126303321571926,5.5,"random",NA
"124",4,"load",25,NA,0,NA,-0.14926756185773,6.75,"random",NA
"125",4,"load",27,7.43461784240264,1,0,-0.195196042429338,6.5,"random",NA
"126",4,"load",30,6.74942594935317,1,0,-0.287053003572557,7,"random",NA
"127",4,"load",34,NA,0,NA,0.0803748410003156,8.875,"random",NA
"128",4,"load",39,3.01823431469052,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"129",4,"load",40,NA,0,NA,0.10333908128612,7.875,"random",NA
"130",4,"load",41,7.01040433782146,1,0,-0.218160282715143,6.375,"random",NA
"131",4,"load",42,5.49922936700341,1,0,-0.424838445287384,7.5,"random",NA
"132",4,"load",45,NA,0,NA,-0.126303321571926,5.375,"random",NA
"133",4,"noload",1,4.70048026464135,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"134",4,"noload",4,1.50036003623456,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"135",4,"noload",6,2.56705367354681,1,0,-0.723373569002844,6,"random",5.9333333333335
"136",4,"noload",9,9.43326432953268,1,0,-0.126303321571926,5.5,"random",NA
"137",4,"noload",12,3.14214711242033,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"138",4,"noload",13,7.2080996229543,1,0,-0.218160282715143,6.375,"random",NA
"139",4,"noload",14,6.08327100050377,1,0,0.447802685573189,8.75,"random",NA
"140",4,"noload",15,3.15014590108069,1,0,1.43526501786278,8.5,"random",NA
"141",4,"noload",19,5.72508101758569,1,0,-0.310017243858361,6.875,"random",NA
"142",4,"noload",21,5.53346820165416,1,0,-0.287053003572557,7,"random",NA
"143",4,"noload",22,6.66682189503274,1,0,-0.14926756185773,6.75,"random",NA
"144",4,"noload",25,9.17457844594139,1,0,-0.126303321571926,5.375,"random",NA
"145",4,"noload",27,2.40868312162809,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"146",4,"noload",28,7.28362478836266,1,0,-0.195196042429338,6.5,"random",NA
"147",4,"noload",29,2.6836543247664,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"148",4,"noload",30,NA,0,NA,0.126303321571925,8.25,"random",NA
"149",4,"noload",31,4.73344776614533,1,0,-0.424838445287384,7.5,"random",NA
"150",4,"noload",32,5.09188647667384,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"151",4,"noload",33,NA,0,NA,0.10333908128612,7.875,"random",NA
"152",4,"noload",39,2.59184617917867,1,0,1.89454982357887,8.375,"random",3.52500000000017
"153",4,"noload",41,NA,0,NA,-0.126303321571926,7.25,"random",NA
"154",4,"noload",42,NA,0,NA,0.0803748410003156,8.875,"random",NA
"155",4,"noload",44,4.91679042676412,1,0,-0.241124523000948,5.75,"random",NA
"156",4,"noload",46,NA,0,NA,0.10333908128612,8,"random",NA
"157",5,"load",11,1.19389437860508,1,0,1.89454982357887,8.375,"random",3.52500000000017
"158",5,"load",13,NA,0,NA,0.126303321571925,8.25,"random",NA
"159",5,"load",15,4.71820165409895,1,0,-0.241124523000948,5.75,"random",NA
"160",5,"load",16,3.64129950668018,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"161",5,"load",17,2.00928483718451,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"162",5,"load",19,4.68310925209357,1,0,-0.287053003572557,7,"random",NA
"163",5,"load",20,7.98455692828645,1,0,-0.14926756185773,6.75,"random",NA
"164",5,"load",21,8.02452385566437,1,0,-0.126303321571926,5.375,"random",NA
"165",5,"load",25,2.51820692144952,1,0,-0.424838445287384,7.5,"random",NA
"166",5,"load",27,1.95058795101886,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"167",5,"load",28,4.2931454489036,1,0,-0.218160282715143,6.375,"random",NA
"168",5,"load",29,3.90799602669722,1,0,-0.310017243858361,6.875,"random",NA
"169",5,"load",30,4.98365815831096,1,0,-0.126303321571926,7.25,"random",NA
"170",5,"load",32,7.76609869837591,1,0,-0.126303321571926,5.5,"random",NA
"171",5,"load",33,NA,0,NA,0.10333908128612,8,"random",NA
"172",5,"load",34,2.14967017934043,1,0,1.43526501786278,8.5,"random",NA
"173",5,"load",39,3.91634413577867,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"174",5,"load",41,0.952196077650115,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"175",5,"noload",10,NA,0,NA,0.126303321571925,8.25,"random",NA
"176",5,"noload",13,NA,0,NA,-0.126303321571926,5.375,"random",NA
"177",5,"noload",15,5.70013320812433,1,0,-0.287053003572557,7,"random",NA
"178",5,"noload",17,9.01669568991877,1,0,-0.126303321571926,5.5,"random",NA
"179",5,"noload",19,4.4169026409499,1,0,-0.424838445287384,7.5,"random",NA
"180",5,"noload",20,2.56696907899243,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"181",5,"noload",22,4.80855116619744,1,0,-0.310017243858361,6.875,"random",NA
"182",5,"noload",23,NA,0,NA,0.10333908128612,8,"random",NA
"183",5,"noload",24,1.15021615757496,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"184",5,"noload",35,6.49176893476669,1,0,-0.218160282715143,6.375,"random",NA
"185",5,"noload",36,7.21669147905697,1,0,-0.126303321571926,7.25,"random",NA
"186",5,"noload",37,3.09198986163312,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"187",5,"noload",38,4.50021771212243,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"188",5,"noload",40,6.08301329274002,1,0,-0.195196042429338,6.5,"random",NA
"189",5,"noload",41,3.3336225093658,1,0,-0.723373569002844,6,"random",5.9333333333335
"190",5,"noload",43,1.82512981226808,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"191",5,"noload",44,3.80847645735821,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"192",5,"noload",47,2.28342013142117,1,0,1.43526501786278,8.5,"random",NA
"193",6,"load",10,NA,0,NA,0.126303321571925,8.25,"random",NA
"194",6,"load",11,1.3848499346492,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"195",6,"load",12,2.17441018265021,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"196",6,"load",13,1.95974428671036,1,0,1.89454982357887,8.375,"random",3.52500000000017
"197",6,"load",14,6.98290284313691,1,0,-0.195196042429338,6.5,"random",NA
"198",6,"load",19,9.42425140889065,1,0,-0.126303321571926,5.375,"random",NA
"199",6,"load",20,6.73485687722803,1,0,-0.287053003572557,7,"random",NA
"200",6,"load",21,4.61650628303391,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"201",6,"load",24,NA,0,NA,-0.126303321571926,5.5,"random",NA
"202",6,"load",25,3.50990985212309,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"203",6,"load",26,NA,0,NA,0.10333908128612,8,"random",NA
"204",6,"load",27,NA,0,NA,-0.14926756185773,6.75,"random",NA
"205",6,"load",29,5.07634791677356,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"206",6,"load",31,3.43364826480808,1,0,-0.723373569002844,6,"random",5.9333333333335
"207",6,"load",32,7.84287049977513,1,0,-0.218160282715143,6.375,"random",NA
"208",6,"load",33,NA,0,NA,0.10333908128612,7.875,"random",NA
"209",6,"load",34,3.21831195723371,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"210",6,"load",39,5.66692253591282,1,0,-0.424838445287384,7.5,"random",NA
"211",6,"load",41,NA,0,NA,0.0803748410003156,8.875,"random",NA
"212",6,"load",43,7.31587903612854,1,0,-0.241124523000948,5.75,"random",NA
"213",6,"load",44,3.05139651482546,1,0,1.43526501786278,8.5,"random",NA
"214",6,"noload",10,-8.46651533857147,1,1,1.43526501786278,8.5,"random",NA
"215",6,"noload",11,NA,0,NA,0.10333908128612,8,"random",NA
"216",6,"noload",15,2.7835966482437,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"217",6,"noload",16,4.29184224347927,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"218",6,"noload",18,NA,0,NA,0.10333908128612,7.875,"random",NA
"219",6,"noload",21,NA,0,NA,0.126303321571925,8.25,"random",NA
"220",6,"noload",24,4.21675395198758,1,0,-0.723373569002844,6,"random",5.9333333333335
"221",6,"noload",29,6.14943931129619,1,0,-0.287053003572557,7,"random",NA
"222",6,"noload",31,8.04179832412183,1,0,-0.218160282715143,6.375,"random",NA
"223",6,"noload",34,1.13366803606516,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"224",6,"noload",35,8.34991351961582,1,0,-0.195196042429338,6.5,"random",NA
"225",6,"noload",37,NA,0,NA,-0.126303321571926,5.5,"random",NA
"226",6,"noload",38,-6.71655940885444,1,1,-0.14926756185773,6.75,"random",NA
"227",6,"noload",39,6.31692253591268,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"228",6,"noload",40,2.29124412522003,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"229",6,"noload",42,6.29175561216937,1,0,-0.310017243858361,6.875,"random",NA
"230",6,"noload",44,2.60848783086669,1,0,1.89454982357887,8.375,"random",3.52500000000017
"231",7,"load",10,2.09143722481923,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"232",7,"load",14,-6.52474574547017,1,1,1.89454982357887,8.375,"random",3.52500000000017
"233",7,"load",16,4.65162843038354,1,0,-0.287053003572557,7,"random",NA
"234",7,"load",19,4.43294719728385,1,0,-0.424838445287384,7.5,"random",NA
"235",7,"load",20,NA,0,NA,0.0803748410003156,8.875,"random",NA
"236",7,"load",21,2.80817555244437,1,0,-0.310017243858361,6.875,"random",NA
"237",7,"load",22,3.47568983482961,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"238",7,"load",24,3.27488671289916,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"239",7,"load",26,8.00803869027675,1,0,-0.126303321571926,5.375,"random",NA
"240",7,"load",29,8.2184303895591,1,0,-0.126303321571926,5.5,"random",NA
"241",7,"load",30,NA,0,NA,0.126303321571925,8.25,"random",NA
"242",7,"load",32,NA,0,NA,0.10333908128612,7.875,"random",NA
"243",7,"load",33,1.41795288125957,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"244",7,"load",34,5.46669410550885,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"245",7,"load",35,-3.78334121181274,1,1,-0.723373569002844,6,"random",5.9333333333335
"246",7,"load",39,6.77557464602682,1,0,-0.218160282715143,6.375,"random",NA
"247",7,"load",44,NA,0,NA,-0.126303321571926,7.25,"random",NA
"248",7,"load",46,7.59964404969537,1,0,-0.195196042429338,6.5,"random",NA
"249",7,"noload",10,6.45031682957915,1,0,-0.14926756185773,6.75,"random",NA
"250",7,"noload",11,4.16712503720396,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"251",7,"noload",13,7.66675631832925,1,0,-0.126303321571926,5.5,"random",NA
"252",7,"noload",17,NA,0,NA,-0.126303321571926,7.25,"random",NA
"253",7,"noload",19,8.00026412526841,1,0,-0.195196042429338,6.5,"random",NA
"254",7,"noload",20,1.55021172281511,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"255",7,"noload",21,4.50037053001938,1,0,0.447802685573189,8.75,"random",NA
"256",7,"noload",24,4.61697217659139,1,0,-0.424838445287384,7.5,"random",NA
"257",7,"noload",25,2.10867298333573,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"258",7,"noload",29,NA,0,NA,0.126303321571925,8.25,"random",NA
"259",7,"noload",30,2.19216328254276,1,0,1.89454982357887,8.375,"random",3.52500000000017
"260",7,"noload",31,3.27565161967652,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"261",7,"noload",33,5.4330102854908,1,0,-0.287053003572557,7,"random",NA
"262",7,"noload",34,4.97529983500476,1,0,-0.310017243858361,6.875,"random",NA
"263",7,"noload",36,3.81701341031908,1,0,-0.723373569002844,6,"random",5.9333333333335
"264",7,"noload",38,9.42521051538528,1,0,-0.126303321571926,5.375,"random",NA
"265",7,"noload",40,6.96710795207219,1,0,-0.241124523000948,5.75,"random",NA
"266",7,"noload",41,NA,0,NA,0.10333908128612,8,"random",NA
"267",7,"noload",42,NA,0,NA,0.10333908128612,7.875,"random",NA
"268",7,"noload",44,3.16713892264659,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"269",7,"noload",46,1.85050690921526,1,0,1.43526501786278,8.5,"random",NA
"270",8,"load",17,NA,0,NA,-0.126303321571926,7.25,"random",NA
"271",8,"load",18,3.69959340636115,1,0,-0.723373569002844,6,"random",5.9333333333335
"272",8,"load",20,NA,0,NA,0.0803748410003156,8.875,"random",NA
"273",8,"load",21,6.74354151511215,1,0,-0.218160282715143,6.375,"random",NA
"274",8,"load",25,2.10986200869934,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"275",8,"load",28,NA,0,NA,-0.195196042429338,6.5,"random",NA
"276",8,"load",29,7.56723117881972,1,0,-0.241124523000948,5.75,"random",NA
"277",8,"load",30,NA,0,NA,0.10333908128612,8,"random",NA
"278",8,"load",32,3.22646096006815,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"279",8,"load",36,4.93272293978976,1,0,0.447802685573189,8.75,"random",NA
"280",8,"load",38,2.07642669995084,1,0,1.89454982357887,8.375,"random",3.52500000000017
"281",8,"load",39,NA,0,NA,0.126303321571925,8.25,"random",NA
"282",8,"load",40,NA,0,NA,-0.126303321571926,5.5,"random",NA
"283",8,"load",41,5.23287069597859,1,0,-0.287053003572557,7,"random",NA
"284",8,"load",44,1.68271433702898,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"285",8,"load",45,5.17520993754693,1,0,-0.310017243858361,6.875,"random",NA
"286",8,"load",46,NA,0,NA,-0.126303321571926,5.375,"random",NA
"287",8,"load",47,NA,0,NA,0.10333908128612,7.875,"random",NA
"288",8,"noload",10,6.04937320587158,1,0,-0.287053003572557,7,"random",NA
"289",8,"noload",11,NA,0,NA,0.10333908128612,7.875,"random",NA
"290",8,"noload",20,2.24185084624003,1,0,1.89454982357887,8.375,"random",3.52500000000017
"291",8,"noload",22,7.13326747945143,1,0,-0.241124523000948,5.75,"random",NA
"292",8,"noload",23,2.40864132222919,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"293",8,"noload",24,2.98350880952887,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"294",8,"noload",26,NA,0,NA,0.126303321571925,8.25,"random",NA
"295",8,"noload",28,8.55845417445198,1,0,-0.126303321571926,5.375,"random",NA
"296",8,"noload",29,4.18339818104426,1,0,-0.424838445287384,7.5,"random",NA
"297",8,"noload",30,4.90776278415512,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"298",8,"noload",31,1.35037640851351,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"299",8,"noload",32,7.64998596391672,1,0,-0.126303321571926,5.5,"random",NA
"300",8,"noload",33,2.85859000751611,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"301",8,"noload",34,5.84155925792879,1,0,-0.310017243858361,6.875,"random",NA
"302",8,"noload",36,NA,0,NA,-0.14926756185773,6.75,"random",NA
"303",8,"noload",39,2.56682352870143,1,0,1.43526501786278,8.5,"random",NA
"304",8,"noload",42,7.30003742955546,1,0,-0.195196042429338,6.5,"random",NA
"305",8,"noload",47,NA,0,NA,0.0803748410003156,8.875,"random",NA
"306",9,"load",10,1.50043496896961,1,0,-1.04487293300411,6.25,"random",4.9166666666668
"307",9,"load",11,NA,0,NA,0.10333908128612,8,"random",NA
"308",9,"load",13,6.21794843157613,1,0,-0.14926756185773,6.75,"random",NA
"309",9,"load",15,NA,0,NA,0.126303321571925,8.25,"random",NA
"310",9,"load",18,NA,0,NA,-0.126303321571926,7.25,"random",NA
"311",9,"load",20,7.56790737968174,1,0,-0.195196042429338,6.5,"random",NA
"312",9,"load",21,7.98275095988981,1,0,-0.126303321571926,5.5,"random",NA
"313",9,"load",22,3.76890077515634,1,0,-0.723373569002844,6,"random",5.9333333333335
"314",9,"load",30,2.449443384608,1,0,1.43526501786278,8.5,"random",NA
"315",9,"load",31,3.2765331071455,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"316",9,"load",34,5.98313672695667,1,0,-0.241124523000948,5.75,"random",NA
"317",9,"load",36,5.48461157663405,1,0,0.447802685573189,8.75,"random",NA
"318",9,"load",37,8.04088738499445,1,0,-0.126303321571926,5.375,"random",NA
"319",9,"load",38,6.55961882108613,1,0,-0.218160282715143,6.375,"random",NA
"320",9,"load",41,3.56815127623099,1,0,-0.424838445287384,7.5,"random",NA
"321",9,"load",43,NA,0,NA,0.0803748410003156,8.875,"random",NA
"322",9,"load",45,5.90138036994995,1,0,-0.287053003572557,7,"random",NA
"323",9,"load",46,5.48291365820659,1,0,-0.332981484144166,5.25,"random",8.73333333333361
"324",9,"load",47,1.30035316703288,1,0,-2.99683335729749,7.75,"random",2.93333333333344
"325",9,"noload",12,2.24199005095267,1,0,-1.29747957614796,7.125,"random",4.44166666666682
"326",9,"noload",21,3.72539814300552,1,0,-0.86115901071767,5.875,"random",5.32500000000013
"327",9,"noload",22,3.86687806379939,1,0,-0.424838445287384,7.5,"random",NA
"328",9,"noload",25,5.483527323658,1,0,-0.287053003572557,7,"random",NA
"329",9,"noload",26,5.76658949312991,1,0,-0.241124523000948,5.75,"random",NA
"330",9,"noload",29,4.10853426625772,1,0,-0.470766925858993,7.375,"random",7.35833333333365
"331",9,"noload",30,7.64942648088664,1,0,-0.126303321571926,5.5,"random",NA
"332",9,"noload",32,5.30779050252352,1,0,-0.310017243858361,6.875,"random",NA
"333",9,"noload",35,NA,0,NA,0.10333908128612,8,"random",NA
"334",9,"noload",36,5.86658798386895,1,0,0.447802685573189,8.75,"random",NA
"335",9,"noload",37,NA,0,NA,0.0803748410003156,8.875,"random",NA
